GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFactory.new Record() {...},0,9,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type,iu.type,PropertyFacade,0,204,0,10,0,41,0,19,0,14
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentResource,0,272,0,30,0,60,0,32,0,17
IU Java Utilities API Reference/iu-java-type,iu.type,MethodFacade,0,117,0,12,0,22,0,14,0,8
IU Java Utilities API Reference/iu-java-type,iu.type,AnnotationBridge,0,165,0,18,0,42,0,14,0,5
IU Java Utilities API Reference/iu-java-type,iu.type,ParameterFacade,0,55,0,2,0,14,0,8,0,7
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFactory.new Object() {...},0,6,0,0,0,3,0,1,0,1
IU Java Utilities API Reference/iu-java-type,iu.type,DeclaredElementBase,0,46,0,4,0,13,0,5,0,3
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentArchive,0,658,0,128,0,148,0,71,0,7
IU Java Utilities API Reference/iu-java-type,iu.type,ComponentEntry,0,116,0,14,0,30,0,15,0,8
IU Java Utilities API Reference/iu-java-type,iu.type,ExecutableBase,0,201,0,14,0,46,0,15,0,8
IU Java Utilities API Reference/iu-java-type,iu.type,TypeUtils,0,209,0,30,0,54,0,21,0,6
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFactory,0,496,0,60,0,112,0,40,0,10
IU Java Utilities API Reference/iu-java-type,iu.type,Component,0,851,0,80,0,184,0,66,0,26
IU Java Utilities API Reference/iu-java-type,iu.type,TypeSpi,0,21,0,0,0,5,0,4,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,PathEntryScanner,0,180,1,25,0,36,1,16,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,TypeFacade.new Runnable() {...},0,96,0,4,0,18,0,6,0,4
IU Java Utilities API Reference/iu-java-type,iu.type,TypeReference,0,291,0,32,0,62,0,28,0,12
IU Java Utilities API Reference/iu-java-type,iu.type,PotentiallyRemoteAnnotationHandler,0,260,0,32,0,43,0,26,0,10
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type.spi,TypeImplementation,0,9,0,0,0,2,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,jakarta.annotation,Resource.AuthenticationType,0,15,0,0,0,3,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type.loader,IuComponentLoader,0,172,0,10,0,34,0,17,0,12
IU Java Utilities API Reference/iu-java-type-loader,jakarta.interceptor,InvocationContext,51,0,8,0,12,0,7,0,3,0
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type.bundle,IuTypeBundle,0,7,0,0,0,4,0,2,0,2
IU Java Utilities API Reference/iu-java-type-loader,iu.type.loader,LoadedComponent,0,124,0,6,0,19,0,8,0,5
IU Java Utilities API Reference/iu-java-type-loader,iu.type.bundle,TypeBundleSpi,0,155,0,12,0,34,0,18,0,12
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuParameterizedElement,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuTypeKey,0,477,0,56,0,95,0,42,0,14
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuTypeKey.Kind,0,33,0,0,0,6,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,DefaultInterceptor.Scope,0,21,0,0,0,4,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuReferenceKind,0,134,0,0,0,21,0,5,0,5
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuResourceKey,0,152,0,14,0,28,0,18,0,11
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuComponent,0,101,0,2,0,15,0,9,0,8
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuComponentVersion.new IuComponentVersion() {...},0,93,0,14,0,16,0,15,0,8
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuAnnotatedElement,0,6,0,0,0,1,0,2,0,2
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuComponentVersion,0,157,0,32,0,46,0,20,0,4
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuProperty,0,167,1,49,0,36,1,32,0,8
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuExecutableKey,0,320,0,38,0,72,0,29,0,10
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuType,0,404,0,66,0,87,0,53,0,20
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuExecutable,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,edu.iu.type,IuComponent.Kind,0,68,0,0,0,13,0,4,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFacade,0,189,0,0,0,42,0,33,0,33
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentFactory,0,456,0,42,0,79,0,33,0,12
IU Java Utilities API Reference/iu-java-type-loader,iu.type,LegacyClassLoader,0,56,0,8,0,15,0,6,0,2
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentVersion,0,533,2,72,0,108,2,50,0,15
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentTarget,0,57,0,2,0,13,0,4,0,3
IU Java Utilities API Reference/iu-java-type-loader,iu.type,FieldFacade,0,119,0,10,0,21,0,14,0,9
IU Java Utilities API Reference/iu-java-type-loader,iu.type,AnnotatedElementBase,0,79,0,10,0,23,0,11,0,6
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFactory.new Record() {...},0,9,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentResource,0,272,0,30,0,60,0,32,0,17
IU Java Utilities API Reference/iu-java-type-loader,iu.type,MethodFacade,0,117,0,12,0,22,0,14,0,8
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ParameterFacade,0,55,0,2,0,14,0,8,0,7
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeUtils,0,209,0,30,0,54,0,21,0,6
IU Java Utilities API Reference/iu-java-type-loader,iu.type,PathEntryScanner,0,180,1,25,0,36,1,16,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeReference,0,291,0,32,0,62,0,28,0,12
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ParameterizedFacade,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ParameterizedElement,0,179,0,24,0,46,0,18,0,6
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ElementBase,0,62,0,6,0,19,0,8,0,5
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentModuleFinder,0,109,0,12,0,23,0,10,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeTemplate,0,977,1,115,0,191,1,108,0,51
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentArchive.ScannedAttributes,0,21,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentModuleFinder.Ref,0,53,0,8,0,17,0,7,0,3
IU Java Utilities API Reference/iu-java-type-loader,iu.type,BackwardsCompatibility,0,48,0,4,0,14,0,4,0,2
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ConstructorFacade,0,66,2,6,0,13,2,6,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ArchiveSource,0,252,0,30,0,62,0,24,0,9
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentResourceReference,0,253,0,36,0,54,0,29,0,11
IU Java Utilities API Reference/iu-java-type-loader,iu.type,PropertyFacade,0,204,0,10,0,41,0,19,0,14
IU Java Utilities API Reference/iu-java-type-loader,iu.type,AnnotationBridge,0,165,0,18,0,42,0,14,0,5
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFactory.new Object() {...},0,6,0,0,0,3,0,1,0,1
IU Java Utilities API Reference/iu-java-type-loader,iu.type,DeclaredElementBase,0,46,0,4,0,13,0,5,0,3
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentArchive,0,658,0,128,0,148,0,71,0,7
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ComponentEntry,0,116,0,14,0,30,0,15,0,8
IU Java Utilities API Reference/iu-java-type-loader,iu.type,ExecutableBase,0,201,0,14,0,46,0,15,0,8
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFactory,0,496,0,60,0,112,0,40,0,10
IU Java Utilities API Reference/iu-java-type-loader,iu.type,Component,0,851,0,80,0,184,0,66,0,26
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeSpi,0,21,0,0,0,5,0,4,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,TypeFacade.new Runnable() {...},0,96,0,4,0,18,0,6,0,4
IU Java Utilities API Reference/iu-java-type-loader,iu.type,PotentiallyRemoteAnnotationHandler,0,260,0,32,0,43,0,26,0,10
IU Java Utilities API Reference/iu-java-auth-api,edu.iu.auth.saml,IuSamlSession,0,15,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-auth-api,edu.iu.auth.spi,IuAuthConfigSpi,0,4,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-auth-api,edu.iu.auth,IuAuthenticationException,0,19,0,0,0,8,0,5,0,5
IU Java Utilities API Reference/iu-java-auth-api,edu.iu.auth,IuOneTimeNumber,0,6,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-auth-api,edu.iu.auth,IuPrincipalIdentity,0,19,0,4,0,2,0,4,0,2
IU Java Utilities API Reference/iu-java-auth-api,edu.iu.auth,IuOneTimeNumberConfig,0,7,0,0,0,4,0,4,0,4
IU Java Utilities API Reference/iu-java-auth-api,iu.auth,IuAuthSpiFactory,0,54,0,4,0,12,0,4,0,2
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuAuthorizationClient.AuthMethod,0,96,0,0,0,18,0,5,0,5
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuAuthenticationRealm.Type,0,54,0,0,0,9,0,4,0,4
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuAuthorizationClient,0,26,0,2,0,5,0,4,0,3
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuAuthorizationClient.Credentials,0,12,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuAuthorizationClient.GrantType,0,65,0,0,0,11,0,5,0,5
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,X500Utils,0,693,0,136,0,121,0,84,0,16
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuAuthNonceConfig,0,6,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuAuthorizedAudience,0,31,0,2,0,6,0,5,0,4
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuOpenIdProviderMetadata,0,2,0,0,0,1,0,1,0,1
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuPrivateKeyPrincipal,0,6,0,0,0,2,0,2,0,2
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuSamlServiceProviderMetadata,0,12,0,0,0,5,0,5,0,5
IU Java Utilities API Reference/iu-java-auth-config,edu.iu.auth.config,IuAuthenticationRealm,0,49,0,4,0,9,0,6,0,4
IU Java Utilities API Reference/iu-java-auth-config,iu.auth.config,AuthConfig,0,232,0,36,0,58,0,34,0,16
IU Java Utilities API Reference/iu-java-auth-principal,iu.auth.principal,PrincipalVerifierRegistry,0,21,0,0,0,8,0,3,0,3
IU Java Utilities API Reference/iu-java-auth-pki,iu.auth.pki,PkiPrincipal,0,408,0,42,0,86,0,31,0,10
IU Java Utilities API Reference/iu-java-auth-pki,iu.auth.pki,CaVerifier,0,297,0,18,0,61,0,24,0,15
IU Java Utilities API Reference/iu-java-auth-pki,iu.auth.pki,KeyUsage,0,172,0,41,0,45,0,28,0,6
IU Java Utilities API Reference/iu-java-auth-pki,iu.auth.pki,PkiVerifier,0,366,0,34,0,81,0,33,0,16
